class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9919409155845642,222,61,460,354
0,login_button,0.9874007105827332,247,251,433,284
4,title_text,0.986357569694519,307,102,368,127
3,success_alert,0.9711642265319824,246,293,435,328
6,username_input,0.9691122174263,245,154,432,189
2,password_input,0.9292064309120178,245,211,433,244
