class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9904797673225403,250,50,484,336
6,username_input,0.9670801758766174,272,142,459,175
3,success_alert,0.9654712677001953,273,279,458,313
4,title_text,0.9642960429191589,336,88,396,114
0,login_button,0.9591729044914246,273,237,458,270
2,password_input,0.8942703008651733,272,198,460,231
