class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9988651275634766,263,199,315,251
4,tile,0.9986226558685303,207,200,259,251
4,tile,0.99835205078125,205,143,257,195
4,tile,0.9980923533439636,378,254,429,307
1,board,0.9980319142341614,201,137,436,369
4,tile,0.9977579712867737,320,199,372,251
4,tile,0.9965007305145264,376,140,428,194
4,tile,0.99599289894104,319,141,371,194
4,tile,0.9936483502388,262,142,314,195
4,tile,0.9933934807777405,377,198,429,250
4,tile,0.38646814227104187,321,312,373,365
2,button,0.25085940957069397,377,96,433,116
3,score_box,0.22749601304531097,367,55,397,82
0,best_score_box,0.20483596622943878,367,55,399,82
0,best_score_box,0.1938820481300354,400,55,434,82
