class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9991023540496826,265,313,316,364
4,tile,0.9986504912376404,206,143,257,195
1,board,0.9983969330787659,202,137,436,369
4,tile,0.9977442026138306,264,255,316,308
4,tile,0.9973477125167847,321,198,372,251
4,tile,0.9969527721405029,380,313,430,363
4,tile,0.9967708587646484,263,199,315,251
4,tile,0.9966243505477905,376,140,428,194
4,tile,0.9955626726150513,263,142,315,195
4,tile,0.994835615158081,378,198,428,250
4,tile,0.993111252784729,320,141,372,194
2,button,0.24219293892383575,377,96,433,116
3,score_box,0.2015800029039383,366,55,397,82
0,best_score_box,0.19850023090839386,400,54,434,81
0,best_score_box,0.19445756077766418,366,55,399,81
