class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9988471269607544,322,312,373,364
4,tile,0.9985645413398743,208,313,259,365
4,tile,0.998511016368866,265,312,316,364
4,tile,0.998258650302887,208,256,259,308
4,tile,0.9978005290031433,206,199,259,251
4,tile,0.9972041845321655,321,255,372,307
4,tile,0.9971338510513306,265,256,316,308
4,tile,0.9956251978874207,378,254,430,307
4,tile,0.9953052997589111,206,143,258,195
1,board,0.9951356053352356,200,137,436,369
4,tile,0.9939541220664978,263,199,315,251
4,tile,0.9935751557350159,320,198,372,251
4,tile,0.9931305050849915,263,142,315,194
4,tile,0.9926672577857971,376,140,428,193
4,tile,0.9922176599502563,320,141,372,194
4,tile,0.9913138747215271,378,197,429,250
2,button,0.23389305174350739,378,96,433,116
0,best_score_box,0.2078184187412262,400,55,434,81
3,score_box,0.19571293890476227,365,55,396,82
0,best_score_box,0.18999120593070984,366,55,399,81
