class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990509152412415,207,256,259,308
4,tile,0.9990103244781494,207,199,259,251
4,tile,0.998446524143219,321,255,373,307
4,tile,0.9980734586715698,206,143,257,195
4,tile,0.9980504512786865,264,199,315,251
1,board,0.9978947043418884,200,137,436,368
4,tile,0.9968634843826294,320,198,372,251
4,tile,0.9959229230880737,377,140,428,194
4,tile,0.9950271248817444,262,142,315,195
4,tile,0.9947793483734131,378,197,429,250
4,tile,0.9929170608520508,320,141,372,194
2,button,0.23587004840373993,377,96,433,116
0,best_score_box,0.2266378402709961,400,54,434,81
0,best_score_box,0.2136051207780838,366,55,399,81
3,score_box,0.19883421063423157,365,55,397,82
