class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9986959099769592,379,311,431,364
4,tile,0.9986845850944519,207,256,259,308
4,tile,0.9984392523765564,206,199,259,251
4,tile,0.9978988170623779,264,255,316,307
4,tile,0.9978418350219727,322,312,373,364
4,tile,0.9972167015075684,322,255,372,307
4,tile,0.9967617988586426,377,140,429,194
4,tile,0.9964030981063843,320,198,372,250
1,board,0.9962957501411438,200,137,436,368
4,tile,0.9957226514816284,206,143,258,195
4,tile,0.9950451850891113,377,197,429,250
4,tile,0.9944941401481628,264,199,315,251
4,tile,0.9935865998268127,378,254,430,307
4,tile,0.9930126070976257,319,141,371,194
4,tile,0.992645263671875,263,142,315,195
2,button,0.24346822500228882,378,96,433,116
0,best_score_box,0.21493469178676605,400,54,434,81
0,best_score_box,0.20273034274578094,366,55,399,81
3,score_box,0.2024257332086563,365,55,397,81
