class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9987518787384033,322,312,374,364
4,tile,0.9982505440711975,379,311,431,364
4,tile,0.9981599450111389,207,256,259,308
4,tile,0.9980377554893494,206,199,259,251
4,tile,0.9979733824729919,265,313,316,364
4,tile,0.9975599050521851,264,255,316,307
4,tile,0.997087299823761,205,142,258,195
4,tile,0.9966830611228943,263,199,315,251
4,tile,0.9954519867897034,377,140,429,193
1,board,0.994506299495697,200,136,436,370
4,tile,0.9942024350166321,378,254,431,307
4,tile,0.9938568472862244,320,141,371,193
4,tile,0.9936435222625732,378,197,429,250
4,tile,0.9922987818717957,321,255,372,307
4,tile,0.9889954328536987,320,198,372,250
4,tile,0.9887909889221191,262,142,315,195
0,best_score_box,0.22106102108955383,400,54,434,81
0,best_score_box,0.19430066645145416,366,55,399,81
2,button,0.19428741931915283,378,96,433,116
3,score_box,0.19349484145641327,365,55,397,82
