class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.9928393363952637,234,262,425,295
1,login_form,0.9913333058357239,207,72,450,332
4,title_text,0.9696534872055054,298,111,357,136
2,password_input,0.9622218608856201,234,221,425,255
6,username_input,0.9581365585327148,233,165,424,199
