class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9993647933006287,379,311,431,364
4,tile,0.999043881893158,265,312,316,364
4,tile,0.9984885454177856,207,256,259,308
4,tile,0.997901439666748,321,255,373,307
4,tile,0.9972025156021118,206,142,257,195
4,tile,0.9970301389694214,264,256,316,308
4,tile,0.9969387054443359,207,200,259,251
1,board,0.9962665438652039,200,137,436,368
4,tile,0.9958654642105103,376,140,428,193
4,tile,0.9947569370269775,263,199,315,251
4,tile,0.9944400787353516,320,198,371,251
4,tile,0.9941896200180054,262,142,315,194
4,tile,0.9916286468505859,320,141,372,194
4,tile,0.9915305376052856,378,197,429,250
2,button,0.24534113705158234,377,96,433,116
0,best_score_box,0.2146531194448471,367,55,399,81
3,score_box,0.21051140129566193,366,55,397,82
0,best_score_box,0.19959726929664612,400,54,434,81
