class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.999180018901825,322,312,373,364
4,tile,0.9987847208976746,207,256,259,308
4,tile,0.9987053871154785,208,313,260,365
4,tile,0.9984557628631592,321,255,373,307
4,tile,0.9981772899627686,206,143,257,195
4,tile,0.9980436563491821,206,199,259,251
4,tile,0.9979058504104614,264,255,316,307
1,board,0.9974902868270874,200,137,436,369
4,tile,0.9967645406723022,376,140,428,194
4,tile,0.9962736368179321,263,199,315,251
4,tile,0.995804488658905,320,198,372,250
4,tile,0.9942935109138489,262,142,315,195
4,tile,0.9937828183174133,320,141,371,194
2,button,0.26166433095932007,377,95,433,116
0,best_score_box,0.20557382702827454,400,54,434,81
0,best_score_box,0.20402559638023376,366,55,399,81
3,score_box,0.2001899778842926,365,55,397,82
