class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9987867474555969,207,256,259,308
4,tile,0.9984063506126404,207,200,259,252
4,tile,0.9983950257301331,209,314,259,365
4,tile,0.9981009364128113,322,312,373,364
4,tile,0.9976367950439453,264,256,315,307
4,tile,0.9975845813751221,321,255,372,307
4,tile,0.9957520961761475,378,254,430,307
1,board,0.9954777359962463,200,137,436,368
4,tile,0.9952470660209656,376,140,428,193
4,tile,0.9952353835105896,206,143,258,195
4,tile,0.9939156174659729,263,199,315,251
4,tile,0.9938307404518127,263,142,315,194
4,tile,0.993259072303772,320,198,372,251
4,tile,0.992224931716919,320,141,372,194
4,tile,0.9906550049781799,377,197,429,250
2,button,0.22251634299755096,378,96,433,116
3,score_box,0.20538543164730072,365,55,397,82
0,best_score_box,0.19818435609340668,400,55,434,81
0,best_score_box,0.1924503594636917,366,55,399,81
