class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9985973238945007,208,314,259,365
4,tile,0.9985283613204956,207,256,259,308
4,tile,0.9983105659484863,265,312,316,364
4,tile,0.9977421760559082,321,255,372,307
4,tile,0.9973292350769043,322,312,373,364
4,tile,0.9970691800117493,264,256,316,307
4,tile,0.9969266057014465,207,200,258,252
1,board,0.9962056875228882,200,137,436,370
4,tile,0.9959975481033325,321,198,372,250
4,tile,0.9958018660545349,206,143,257,195
4,tile,0.9952621459960938,262,199,315,251
4,tile,0.9950372576713562,376,140,428,194
4,tile,0.9950180053710938,378,255,429,307
4,tile,0.9925968647003174,263,142,314,194
4,tile,0.9916883111000061,319,141,371,194
4,tile,0.9908971190452576,377,198,429,250
4,tile,0.9657155275344849,380,314,430,363
2,button,0.24186967313289642,377,95,433,116
0,best_score_box,0.21058423817157745,366,55,399,81
0,best_score_box,0.19906778633594513,400,55,434,81
3,score_box,0.18580463528633118,366,55,397,82
