class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9987800717353821,208,313,260,365
4,tile,0.9985936284065247,379,311,431,364
4,tile,0.9985424280166626,207,200,259,252
4,tile,0.9985067248344421,322,312,374,364
4,tile,0.9982655644416809,264,256,316,308
4,tile,0.9978548884391785,207,256,259,308
4,tile,0.9966806769371033,322,255,372,307
4,tile,0.9964960217475891,265,313,316,365
1,board,0.9956003427505493,200,137,436,370
4,tile,0.9955614805221558,376,140,428,193
4,tile,0.9953508377075195,205,143,258,195
4,tile,0.9942106008529663,263,142,315,194
4,tile,0.9939208030700684,263,199,315,251
4,tile,0.9932798743247986,320,198,372,251
4,tile,0.9926279187202454,377,197,429,250
4,tile,0.9924821257591248,378,254,430,307
4,tile,0.9909046292304993,320,141,372,194
2,button,0.23697522282600403,377,96,433,116
0,best_score_box,0.210102841258049,400,55,434,81
3,score_box,0.2072458267211914,366,55,397,82
0,best_score_box,0.18548935651779175,367,55,399,81
