class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.999622106552124,206,200,258,252
4,tile,0.999363362789154,378,312,430,364
1,board,0.9992382526397705,200,137,435,369
4,tile,0.9987000226974487,319,199,371,251
4,tile,0.9980000853538513,377,255,429,307
4,tile,0.9973716735839844,376,198,429,250
4,tile,0.9967047572135925,376,141,428,194
4,tile,0.99661785364151,319,141,371,194
2,button,0.2579514682292938,377,96,433,117
3,score_box,0.19173847138881683,366,55,398,83
0,best_score_box,0.1820315718650818,366,55,399,82
0,best_score_box,0.18023914098739624,400,55,433,82
4,tile,0.12300834059715271,205,143,257,196
