class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9987849593162537,206,143,258,195
4,tile,0.9983598589897156,264,199,315,251
1,board,0.9982393980026245,201,137,436,369
4,tile,0.9977973699569702,206,200,259,252
4,tile,0.9976606369018555,379,312,431,364
4,tile,0.9972042441368103,321,198,372,250
4,tile,0.9962911605834961,376,140,428,194
4,tile,0.9962719678878784,377,197,429,250
4,tile,0.9959630370140076,378,255,430,307
4,tile,0.9946245551109314,263,142,314,195
4,tile,0.9937013387680054,320,141,371,194
4,tile,0.9866047501564026,208,314,258,365
2,button,0.2460891753435135,377,95,433,116
0,best_score_box,0.2200280874967575,400,54,434,81
0,best_score_box,0.19772765040397644,366,55,399,81
3,score_box,0.18769873678684235,365,55,397,82
