class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9950032830238342,207,54,450,349
0,login_button,0.9905877113342285,234,245,425,279
6,username_input,0.9798662066459656,232,148,424,181
4,title_text,0.9756993055343628,298,94,357,120
2,password_input,0.9724720120429993,233,204,425,238
3,success_alert,0.9013860821723938,234,288,427,323
