class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9996764659881592,199,138,435,371
4,tile,0.9995662569999695,321,312,373,364
4,tile,0.9993898868560791,207,314,259,365
4,tile,0.9993566870689392,207,257,258,308
4,tile,0.9990830421447754,205,143,257,195
4,tile,0.9990754127502441,206,200,258,252
4,tile,0.9988976716995239,262,143,314,195
4,tile,0.9977971315383911,377,141,428,194
4,tile,0.9972922205924988,319,142,371,195
2,button,0.3010712265968323,377,96,433,117
3,score_box,0.19625258445739746,366,55,397,82
0,best_score_box,0.18941844999790192,400,55,433,82
0,best_score_box,0.16439619660377502,366,55,399,82
