class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9995228052139282,207,256,258,308
4,tile,0.9994227886199951,378,312,430,364
1,board,0.999371349811554,201,137,435,369
4,tile,0.9988083839416504,319,199,371,251
4,tile,0.9979198575019836,377,255,429,307
4,tile,0.9960901141166687,319,141,370,194
4,tile,0.9960122108459473,377,198,428,250
4,tile,0.9954158067703247,376,141,428,194
2,button,0.2760913074016571,377,96,433,117
3,score_box,0.19568167626857758,366,55,397,83
0,best_score_box,0.1741807907819748,400,55,433,82
0,best_score_box,0.15679852664470673,366,55,399,82
