class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9993481040000916,379,312,431,364
1,board,0.998721182346344,201,137,436,368
4,tile,0.9987176656723022,321,255,372,307
4,tile,0.9983530044555664,205,143,257,195
4,tile,0.9978517293930054,320,198,372,251
4,tile,0.997328519821167,210,258,257,307
4,tile,0.9967982172966003,377,140,428,194
4,tile,0.9962955117225647,378,254,430,307
4,tile,0.9953558444976807,262,142,314,195
4,tile,0.9940833449363708,319,141,371,194
4,tile,0.9931250810623169,377,198,429,250
2,button,0.24687953293323517,378,96,433,116
3,score_box,0.21901364624500275,366,55,397,82
0,best_score_box,0.2003415822982788,366,55,399,81
0,best_score_box,0.1979837566614151,400,55,434,82
