class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9989951252937317,206,143,258,195
1,board,0.998293936252594,203,137,435,369
4,tile,0.9955294728279114,263,142,315,195
4,tile,0.9952470660209656,376,140,428,194
4,tile,0.9944520592689514,320,141,372,194
4,tile,0.9517508149147034,368,255,428,307
2,button,0.30814895033836365,377,96,433,116
4,tile,0.2930488884449005,297,198,360,251
0,best_score_box,0.23280182480812073,400,55,434,81
0,best_score_box,0.21856990456581116,365,55,399,81
3,score_box,0.19688336551189423,365,55,397,82
4,tile,0.14537383615970612,364,198,428,250
4,tile,0.11444391310214996,252,256,311,307
