class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9993717074394226,206,143,257,195
1,board,0.9990359544754028,201,137,437,368
4,tile,0.9970300197601318,319,198,371,251
4,tile,0.996641993522644,263,142,315,195
4,tile,0.9962051510810852,376,140,428,193
4,tile,0.9952731728553772,320,141,371,194
4,tile,0.9929195046424866,378,197,429,249
4,tile,0.9861215949058533,373,250,435,311
4,tile,0.9676724076271057,321,256,372,313
2,button,0.2685796916484833,378,96,433,116
0,best_score_box,0.20933569967746735,366,55,399,81
0,best_score_box,0.20736168324947357,400,55,434,81
3,score_box,0.20662328600883484,365,55,397,82
