class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990955591201782,322,312,373,364
4,tile,0.9987271428108215,208,313,260,365
4,tile,0.9986774325370789,207,256,259,308
4,tile,0.9976957440376282,322,255,372,307
4,tile,0.9976567029953003,206,199,259,251
4,tile,0.9976389408111572,264,256,316,308
1,board,0.9970491528511047,200,137,436,369
4,tile,0.9967183470726013,378,140,428,193
4,tile,0.9963095784187317,205,143,258,195
4,tile,0.9950888752937317,264,199,315,251
4,tile,0.9942513704299927,320,198,372,251
4,tile,0.9928233623504639,319,141,371,194
4,tile,0.9912201762199402,263,142,315,195
4,tile,0.9895032644271851,378,197,429,250
2,button,0.21365150809288025,377,96,433,116
0,best_score_box,0.21197526156902313,400,55,434,81
3,score_box,0.1894480288028717,365,55,397,81
0,best_score_box,0.18182238936424255,365,55,399,81
