class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990658164024353,208,313,260,365
4,tile,0.9986640214920044,207,200,259,252
4,tile,0.9984379410743713,207,256,259,308
4,tile,0.9976305961608887,264,255,316,307
4,tile,0.9974697828292847,322,255,372,307
4,tile,0.9973527193069458,206,142,257,195
4,tile,0.9965153932571411,378,254,430,307
1,board,0.9957591891288757,200,137,436,368
4,tile,0.9952333569526672,376,140,428,193
4,tile,0.9943537712097168,263,199,315,251
4,tile,0.9939217567443848,263,142,315,194
4,tile,0.9934362173080444,320,198,372,251
4,tile,0.9920154809951782,320,141,372,194
4,tile,0.9915414452552795,378,197,429,250
2,button,0.22917063534259796,378,96,433,116
0,best_score_box,0.2120552957057953,400,55,434,81
0,best_score_box,0.19716279208660126,366,55,399,81
3,score_box,0.18117570877075195,365,55,397,82
