class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990972280502319,379,311,431,364
4,tile,0.9984320998191833,321,255,372,307
4,tile,0.9983299374580383,264,199,315,251
1,board,0.9980182647705078,201,137,436,368
4,tile,0.9979403614997864,205,143,257,195
4,tile,0.9971473813056946,320,198,372,251
4,tile,0.9962670207023621,376,140,428,194
4,tile,0.9945101737976074,378,255,429,307
4,tile,0.9940367937088013,378,198,429,250
4,tile,0.9927724003791809,263,142,314,195
4,tile,0.9921642541885376,319,141,371,194
2,button,0.24855317175388336,377,96,433,116
3,score_box,0.2142467498779297,366,55,397,82
0,best_score_box,0.212995246052742,366,55,399,82
0,best_score_box,0.197085440158844,400,55,434,82
