class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9991779923439026,379,311,431,364
4,tile,0.9987862706184387,207,256,259,308
4,tile,0.9987607002258301,265,313,316,364
4,tile,0.9972501397132874,265,256,316,308
4,tile,0.9970113039016724,321,255,372,307
4,tile,0.9968164563179016,207,200,259,252
1,board,0.995933473110199,200,137,436,368
4,tile,0.9955630302429199,205,143,257,195
4,tile,0.9950418472290039,263,199,315,251
4,tile,0.9944931268692017,377,140,428,193
4,tile,0.994450569152832,263,142,315,194
4,tile,0.993302583694458,378,254,430,307
4,tile,0.9932737350463867,320,198,372,251
4,tile,0.9923845529556274,377,197,429,250
4,tile,0.9919205904006958,320,141,372,194
2,button,0.23714222013950348,378,96,433,116
0,best_score_box,0.2226993292570114,400,55,434,81
3,score_box,0.19826170802116394,365,55,397,81
0,best_score_box,0.17973463237285614,366,55,399,81
