class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9994499087333679,207,200,258,252
1,board,0.9992365837097168,201,138,435,369
4,tile,0.9990050196647644,205,144,257,195
4,tile,0.9985722303390503,377,255,429,307
4,tile,0.998449444770813,319,199,371,251
4,tile,0.9982921481132507,262,143,314,195
4,tile,0.9959327578544617,377,198,428,250
4,tile,0.9958946704864502,376,141,428,194
4,tile,0.9958452582359314,319,142,371,194
2,button,0.2829335927963257,377,96,433,117
3,score_box,0.1962510049343109,366,55,396,82
0,best_score_box,0.17553327977657318,400,55,433,82
0,best_score_box,0.15852603316307068,367,55,399,82
