class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9992713332176208,322,312,373,364
4,tile,0.9985747337341309,208,257,259,308
4,tile,0.9985259175300598,208,313,260,365
4,tile,0.9983097314834595,206,143,257,195
4,tile,0.9979252815246582,264,199,315,251
4,tile,0.9978785514831543,264,255,316,308
1,board,0.9978752136230469,200,137,436,370
4,tile,0.9970093369483948,206,200,259,252
4,tile,0.9964313507080078,377,140,428,194
4,tile,0.9961954355239868,320,198,372,250
4,tile,0.9953461289405823,377,197,429,250
4,tile,0.9945607781410217,263,142,315,195
4,tile,0.9933723211288452,320,141,372,194
2,button,0.22729530930519104,377,96,433,116
0,best_score_box,0.20115512609481812,400,54,434,81
3,score_box,0.1875995248556137,365,55,397,82
0,best_score_box,0.1821715384721756,366,55,399,81
