class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9986213445663452,206,199,259,251
4,tile,0.9985573887825012,208,256,259,308
4,tile,0.9984266757965088,264,256,316,308
4,tile,0.997786283493042,322,312,373,364
4,tile,0.9974170923233032,263,199,315,251
4,tile,0.9968858361244202,379,312,431,364
1,board,0.9958755373954773,200,136,436,368
4,tile,0.9949907660484314,377,140,429,193
4,tile,0.9944726824760437,378,197,429,250
4,tile,0.9944465160369873,320,141,371,193
4,tile,0.9933934807777405,321,255,372,307
4,tile,0.9930387139320374,378,254,430,307
4,tile,0.9917674660682678,320,198,372,250
4,tile,0.9884738326072693,262,142,315,195
4,tile,0.4287797212600708,205,141,257,195
0,best_score_box,0.2114562839269638,366,55,399,81
0,best_score_box,0.20421431958675385,400,54,434,81
3,score_box,0.2029167115688324,365,55,397,82
2,button,0.18459756672382355,378,95,433,116
