class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990202188491821,379,311,431,364
4,tile,0.9988583326339722,265,312,316,364
4,tile,0.9982871413230896,207,256,259,308
4,tile,0.9978805780410767,207,200,259,251
4,tile,0.9976003766059875,321,255,373,307
4,tile,0.9973505735397339,264,256,315,308
4,tile,0.9965009689331055,263,199,315,251
4,tile,0.9960042834281921,321,198,372,250
1,board,0.9957578778266907,200,137,436,369
4,tile,0.995381236076355,378,255,429,307
4,tile,0.9951754808425903,206,143,257,195
4,tile,0.9950560331344604,377,197,429,250
4,tile,0.9944183826446533,376,140,428,194
4,tile,0.9922856092453003,263,142,314,194
4,tile,0.9908174276351929,319,141,371,194
2,button,0.23393821716308594,378,95,433,116
3,score_box,0.23375748097896576,366,55,397,82
0,best_score_box,0.2294282764196396,400,54,434,81
0,best_score_box,0.20932911336421967,367,55,399,81
