class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9986370205879211,207,256,259,308
4,tile,0.9982985854148865,265,312,316,364
4,tile,0.9982841610908508,208,313,260,365
4,tile,0.9980944991111755,264,256,315,308
4,tile,0.9977670907974243,322,312,374,364
4,tile,0.9976309537887573,206,199,259,251
4,tile,0.997336208820343,321,255,372,307
1,board,0.995991051197052,200,137,436,370
4,tile,0.9945526719093323,206,143,258,195
4,tile,0.99420565366745,263,199,315,251
4,tile,0.9941924214363098,263,142,315,194
4,tile,0.9935480952262878,378,254,430,307
4,tile,0.9934951663017273,320,198,372,251
4,tile,0.9934602975845337,378,197,429,250
4,tile,0.9921581745147705,376,140,428,193
4,tile,0.9919300079345703,320,141,372,194
2,button,0.2531450688838959,377,96,433,116
0,best_score_box,0.23191899061203003,400,54,434,81
0,best_score_box,0.1921224743127823,366,55,399,81
3,score_box,0.17971983551979065,366,55,397,82
