class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9994713664054871,207,200,258,252
4,tile,0.9993345141410828,264,312,316,364
4,tile,0.9990033507347107,205,143,257,195
4,tile,0.9989608526229858,320,255,372,307
1,board,0.9988775849342346,200,137,435,369
4,tile,0.9982717037200928,319,199,371,251
4,tile,0.9950154423713684,262,142,313,195
4,tile,0.994506299495697,376,141,428,194
4,tile,0.9935757517814636,377,198,428,250
4,tile,0.9914581179618835,319,142,371,194
2,button,0.2695898115634918,378,96,433,117
3,score_box,0.20970089733600616,366,55,397,82
0,best_score_box,0.20177526772022247,400,55,434,82
0,best_score_box,0.1836029589176178,367,55,399,82
