class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990008473396301,379,312,430,364
4,tile,0.9989556074142456,265,313,316,365
4,tile,0.9987758994102478,208,314,259,365
4,tile,0.9984847903251648,207,256,259,308
4,tile,0.9980610013008118,206,199,259,251
4,tile,0.9979889392852783,322,255,372,307
1,board,0.9978415966033936,200,137,436,369
4,tile,0.9969764947891235,264,255,316,308
4,tile,0.9965558052062988,320,198,372,251
4,tile,0.9957864880561829,264,199,315,251
4,tile,0.9951625466346741,205,143,258,195
4,tile,0.9944315552711487,263,142,315,194
4,tile,0.9940503239631653,376,140,428,193
4,tile,0.9936057329177856,320,141,372,194
2,button,0.2474890649318695,377,96,433,116
3,score_box,0.20286379754543304,365,55,397,82
0,best_score_box,0.19813217222690582,366,55,399,81
0,best_score_box,0.1959017962217331,400,54,434,81
