class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9994716048240662,379,312,431,364
4,tile,0.9989138841629028,206,143,257,195
4,tile,0.998771607875824,263,199,315,251
1,board,0.998306393623352,201,137,436,369
4,tile,0.9978488683700562,378,255,429,307
4,tile,0.9977532029151917,320,199,372,251
4,tile,0.9971885085105896,377,198,429,250
4,tile,0.9968403577804565,377,141,428,194
4,tile,0.9961035251617432,319,141,371,195
4,tile,0.9942026734352112,263,142,314,195
4,tile,0.9935500025749207,209,202,257,251
2,button,0.2430930733680725,377,96,433,117
0,best_score_box,0.20439082384109497,400,55,434,82
3,score_box,0.19930623471736908,366,55,397,82
0,best_score_box,0.17433738708496094,367,55,399,82
