class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9949842691421509,207,54,450,350
0,login_button,0.9904019236564636,234,245,424,279
6,username_input,0.981325626373291,232,148,424,181
4,title_text,0.9761711955070496,297,94,357,120
2,password_input,0.9709582924842834,233,204,425,237
3,success_alert,0.9010469913482666,234,288,425,323
