class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9992484450340271,208,313,260,365
4,tile,0.9989302754402161,322,312,373,364
4,tile,0.9977926015853882,264,256,316,307
4,tile,0.9975000023841858,265,313,316,364
4,tile,0.997087299823761,207,200,259,252
4,tile,0.9968208074569702,321,255,373,307
4,tile,0.996576726436615,205,143,257,195
4,tile,0.9962913990020752,378,254,430,307
1,board,0.9958490133285522,200,137,436,370
4,tile,0.9956854581832886,263,199,315,251
4,tile,0.9954251646995544,376,140,428,193
4,tile,0.9943723678588867,263,142,315,194
4,tile,0.9940791130065918,320,198,372,251
4,tile,0.9928949475288391,377,197,429,250
4,tile,0.9925563931465149,320,141,372,194
2,button,0.2263321876525879,377,95,433,116
3,score_box,0.19719064235687256,366,55,397,82
0,best_score_box,0.197091206908226,366,55,399,81
0,best_score_box,0.19460847973823547,400,54,434,81
