class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9988806843757629,208,313,260,365
4,tile,0.9986851811408997,322,312,373,364
4,tile,0.9984330534934998,207,200,259,251
4,tile,0.9983452558517456,207,256,259,308
4,tile,0.9983314871788025,379,312,431,364
4,tile,0.998250424861908,264,256,315,308
4,tile,0.9968744516372681,265,313,316,365
4,tile,0.9964600205421448,321,255,372,307
1,board,0.9952179789543152,200,137,436,370
4,tile,0.9952045679092407,206,143,258,195
4,tile,0.9948839545249939,376,140,428,193
4,tile,0.9939370155334473,320,198,371,251
4,tile,0.9937511086463928,378,254,430,307
4,tile,0.9935885667800903,263,199,315,251
4,tile,0.9935289025306702,263,142,315,194
4,tile,0.992618978023529,320,141,372,194
4,tile,0.9922003149986267,378,197,429,250
2,button,0.2129882276058197,378,96,433,116
0,best_score_box,0.2077174186706543,400,54,434,81
3,score_box,0.20571832358837128,365,55,397,82
0,best_score_box,0.1799919605255127,366,55,399,81
