class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9989169836044312,322,312,373,364
4,tile,0.998829185962677,265,313,316,364
4,tile,0.9986441731452942,206,200,259,252
4,tile,0.9984785914421082,208,256,259,308
4,tile,0.9973159432411194,205,142,257,195
4,tile,0.9971376657485962,321,255,372,307
4,tile,0.9969436526298523,265,255,316,307
1,board,0.9956556558609009,200,137,436,369
4,tile,0.9950646758079529,376,140,428,193
4,tile,0.9949818253517151,263,199,315,251
4,tile,0.9944220185279846,378,254,430,307
4,tile,0.9940628409385681,263,142,315,194
4,tile,0.9937711358070374,377,197,429,250
4,tile,0.9932723641395569,320,198,372,251
4,tile,0.9922349452972412,320,141,372,194
2,button,0.22658059000968933,377,96,433,116
0,best_score_box,0.2226901799440384,400,55,434,81
0,best_score_box,0.20102077722549438,366,55,399,81
3,score_box,0.19495995342731476,365,55,397,82
