class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9989493489265442,322,312,374,364
4,tile,0.9988055229187012,208,314,260,365
4,tile,0.9987818598747253,207,256,259,308
4,tile,0.9983021020889282,321,255,372,307
4,tile,0.9972942471504211,264,256,315,307
4,tile,0.9971708655357361,379,312,431,364
4,tile,0.9969250559806824,207,200,258,252
4,tile,0.9968498349189758,321,198,372,250
1,board,0.9963204860687256,200,137,436,369
4,tile,0.9958155751228333,205,143,257,195
4,tile,0.9950711727142334,378,254,430,307
4,tile,0.9945389628410339,376,140,428,194
4,tile,0.9944536089897156,262,199,315,251
4,tile,0.9917185306549072,377,198,429,250
4,tile,0.9913681149482727,319,141,371,194
4,tile,0.9913343787193298,263,142,314,194
2,button,0.25597116351127625,378,95,433,116
0,best_score_box,0.2138279676437378,366,55,399,81
0,best_score_box,0.20974133908748627,400,54,434,81
3,score_box,0.20445147156715393,366,55,397,82
