class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9996064305305481,207,313,260,365
4,tile,0.9990965127944946,263,199,315,251
1,board,0.9984365105628967,201,137,435,369
4,tile,0.9983301758766174,205,143,257,195
4,tile,0.9981043338775635,207,200,258,252
4,tile,0.9979400038719177,320,199,372,251
4,tile,0.9968326687812805,377,197,429,250
4,tile,0.9962500929832458,376,140,428,194
4,tile,0.9959046244621277,319,141,371,194
4,tile,0.9947757720947266,262,142,314,195
2,button,0.2237919569015503,378,96,433,116
3,score_box,0.20951439440250397,366,55,397,82
0,best_score_box,0.1913895606994629,367,55,399,82
0,best_score_box,0.1912897229194641,400,55,434,82
