class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.998754620552063,208,313,260,365
4,tile,0.9985767602920532,379,311,431,364
4,tile,0.9983263611793518,207,256,259,308
4,tile,0.9978837370872498,322,312,373,364
4,tile,0.9978094696998596,265,312,316,364
4,tile,0.9976391792297363,264,256,315,308
4,tile,0.9972167015075684,207,200,259,251
4,tile,0.9965435862541199,321,255,373,307
4,tile,0.9964544773101807,263,199,315,251
4,tile,0.9962084293365479,321,198,372,250
4,tile,0.9953935146331787,205,143,257,195
1,board,0.9953698515892029,200,137,436,370
4,tile,0.9945618510246277,378,255,429,307
4,tile,0.9944303631782532,377,197,429,250
4,tile,0.9939128756523132,376,141,428,194
4,tile,0.9905166029930115,319,141,371,194
4,tile,0.989719808101654,263,142,314,194
2,button,0.23286984860897064,378,96,433,116
0,best_score_box,0.21315869688987732,400,55,434,81
3,score_box,0.2105427384376526,366,55,397,82
0,best_score_box,0.20544953644275665,367,55,399,81
