class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9997151494026184,200,137,435,371
4,tile,0.999656081199646,321,312,373,364
4,tile,0.9992663264274597,207,200,257,252
4,tile,0.9990954399108887,205,143,256,195
4,tile,0.9990572333335876,320,199,371,251
4,tile,0.998198926448822,319,142,371,195
4,tile,0.9976639747619629,262,142,313,195
2,button,0.35980674624443054,377,96,433,117
0,best_score_box,0.2092180997133255,400,55,433,82
3,score_box,0.2030496895313263,366,55,397,83
0,best_score_box,0.18353107571601868,366,55,399,82
4,tile,0.11348876357078552,377,97,434,117
