class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990600943565369,208,313,260,365
4,tile,0.9988958835601807,207,256,259,308
4,tile,0.9980403780937195,264,255,316,308
1,board,0.9977948665618896,200,137,435,369
4,tile,0.9975689053535461,207,200,259,252
4,tile,0.9972339272499084,321,198,372,251
4,tile,0.9969690442085266,263,199,315,251
4,tile,0.996485710144043,205,143,257,195
4,tile,0.9961495399475098,377,197,429,250
4,tile,0.9946833252906799,376,140,428,194
4,tile,0.9921085238456726,262,142,314,194
4,tile,0.9906911253929138,319,141,371,194
2,button,0.23604533076286316,377,96,433,116
0,best_score_box,0.21824763715267181,400,55,434,81
3,score_box,0.2137923538684845,366,55,397,82
0,best_score_box,0.19555553793907166,366,55,399,81
