class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9986114501953125,207,256,259,308
4,tile,0.9984862804412842,264,256,316,308
4,tile,0.9984855055809021,207,200,259,252
4,tile,0.9970523118972778,321,255,372,307
4,tile,0.9957980513572693,376,140,428,193
1,board,0.9955436587333679,201,137,436,368
4,tile,0.9949617385864258,206,143,258,195
4,tile,0.9948915243148804,263,199,315,251
4,tile,0.9942890405654907,263,142,315,194
4,tile,0.9942585229873657,378,254,430,307
4,tile,0.9933157563209534,320,198,372,251
4,tile,0.9926028847694397,320,141,372,194
4,tile,0.9921785593032837,378,197,429,250
2,button,0.22316505014896393,377,96,433,116
3,score_box,0.1986650675535202,365,55,397,82
0,best_score_box,0.19146093726158142,400,55,434,81
0,best_score_box,0.18426023423671722,366,55,399,81
