class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9994432330131531,202,137,435,369
4,tile,0.9984993934631348,320,199,372,251
4,tile,0.9984856247901917,379,312,431,364
4,tile,0.9979867935180664,263,142,314,195
4,tile,0.9979569911956787,378,255,429,307
4,tile,0.9959381818771362,376,141,428,194
4,tile,0.995155930519104,377,198,429,250
4,tile,0.9942200183868408,319,142,371,194
2,button,0.29230543971061707,377,96,433,117
3,score_box,0.23160463571548462,366,55,397,82
0,best_score_box,0.20966610312461853,400,55,434,82
0,best_score_box,0.189780130982399,367,55,399,82
