class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9985950589179993,207,256,259,308
4,tile,0.9984124898910522,265,312,316,365
4,tile,0.997885525226593,206,199,259,251
4,tile,0.9972028732299805,322,312,373,364
4,tile,0.997119665145874,321,255,372,307
4,tile,0.9970203042030334,265,256,316,307
1,board,0.9961774349212646,200,137,436,369
4,tile,0.995612382888794,206,143,258,195
4,tile,0.9951363205909729,379,255,429,307
4,tile,0.9940916895866394,320,198,372,251
4,tile,0.9939184188842773,263,199,315,251
4,tile,0.993827760219574,263,142,315,194
4,tile,0.9933006763458252,376,140,428,193
4,tile,0.9932799935340881,378,197,429,250
4,tile,0.9922991394996643,320,141,372,194
4,tile,0.7811374068260193,380,313,430,364
2,button,0.2260550707578659,377,96,433,116
3,score_box,0.2043023705482483,365,55,397,82
0,best_score_box,0.1930963099002838,400,55,434,81
0,best_score_box,0.18258707225322723,366,55,399,81
