class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9995244741439819,321,312,373,364
4,tile,0.9992037415504456,207,256,259,308
4,tile,0.9985144734382629,264,199,315,251
1,board,0.9983977675437927,200,137,436,370
4,tile,0.9979506134986877,207,200,258,252
4,tile,0.9975576400756836,320,198,372,251
4,tile,0.9975484013557434,205,143,257,195
4,tile,0.9968096613883972,319,141,371,195
4,tile,0.9967359900474548,376,140,428,194
4,tile,0.993021547794342,377,198,429,250
4,tile,0.992730438709259,262,142,314,195
2,button,0.25061798095703125,377,96,433,116
0,best_score_box,0.20616905391216278,400,54,434,82
0,best_score_box,0.20541906356811523,366,55,399,82
3,score_box,0.20373113453388214,366,55,397,82
