class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990289211273193,208,313,260,365
4,tile,0.9987561702728271,322,312,373,364
4,tile,0.9983583092689514,264,256,315,307
4,tile,0.9982476234436035,207,256,259,308
4,tile,0.9974443912506104,207,200,259,252
4,tile,0.9972090125083923,322,255,372,307
4,tile,0.9971606731414795,379,312,432,364
1,board,0.9958447813987732,200,137,436,369
4,tile,0.995311975479126,205,143,258,195
4,tile,0.9952797889709473,376,140,428,193
4,tile,0.9949316382408142,378,254,430,307
4,tile,0.9937281608581543,263,199,315,251
4,tile,0.9935920834541321,263,142,315,194
4,tile,0.9930673837661743,320,198,372,251
4,tile,0.9925479292869568,378,197,429,250
4,tile,0.9923303723335266,320,141,372,194
2,button,0.22883814573287964,378,96,433,116
3,score_box,0.19556362926959991,365,55,397,82
0,best_score_box,0.190698504447937,400,54,434,81
0,best_score_box,0.18008235096931458,366,55,399,81
