class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9925488233566284,207,72,450,332
0,login_button,0.9921818971633911,234,262,425,295
4,title_text,0.9686879515647888,298,111,357,136
2,password_input,0.9591487050056458,233,221,426,255
6,username_input,0.9562224745750427,233,164,424,199
