class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9989991784095764,207,199,259,251
4,tile,0.9984979629516602,206,143,258,195
4,tile,0.9978641867637634,321,255,373,307
4,tile,0.9977638721466064,379,312,431,364
1,board,0.9970958232879639,201,137,436,368
4,tile,0.9963095784187317,262,199,315,251
4,tile,0.9952876567840576,263,142,315,194
4,tile,0.9950889945030212,376,140,428,194
4,tile,0.99491947889328,378,254,430,307
4,tile,0.9940832257270813,320,198,371,251
4,tile,0.9934203028678894,320,141,372,194
4,tile,0.9930019974708557,378,198,429,250
2,button,0.26887309551239014,377,96,433,116
3,score_box,0.20580658316612244,366,55,396,82
0,best_score_box,0.20460866391658783,400,55,434,81
0,best_score_box,0.18165864050388336,367,55,398,81
