class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9984776377677917,322,312,373,364
4,tile,0.9984520673751831,207,256,259,308
4,tile,0.9982149600982666,264,256,315,308
4,tile,0.9981467723846436,265,312,316,364
4,tile,0.9974018335342407,321,255,373,307
4,tile,0.9973415732383728,207,200,259,251
4,tile,0.9972234964370728,209,314,259,365
4,tile,0.9971303343772888,263,199,315,251
4,tile,0.9969442486763,378,255,430,307
4,tile,0.9968187808990479,321,198,372,251
4,tile,0.9959793090820312,205,143,257,195
1,board,0.9959160685539246,200,137,436,370
4,tile,0.995639443397522,377,197,429,250
4,tile,0.995101273059845,376,140,428,193
4,tile,0.9917588829994202,319,141,371,194
4,tile,0.99174964427948,263,142,314,194
2,button,0.22040371596813202,378,96,433,116
3,score_box,0.20851266384124756,366,55,397,82
0,best_score_box,0.19648775458335876,400,54,434,81
0,best_score_box,0.1959761381149292,367,55,399,81
