class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9996507167816162,378,312,431,364
4,tile,0.9995775818824768,264,312,316,364
1,board,0.9995086193084717,202,137,435,370
4,tile,0.9984198808670044,320,199,372,251
4,tile,0.9982419013977051,262,142,314,195
4,tile,0.9971914887428284,377,198,429,250
4,tile,0.9958235025405884,376,141,428,194
4,tile,0.9943667054176331,319,141,371,194
2,button,0.2942883372306824,377,96,433,117
3,score_box,0.23139271140098572,367,55,396,82
0,best_score_box,0.21231609582901,400,55,434,82
0,best_score_box,0.1713845580816269,367,55,398,81
