class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.99901282787323,322,312,374,364
4,tile,0.9988946318626404,208,314,259,365
4,tile,0.9987773299217224,207,256,259,308
4,tile,0.9981762170791626,321,255,372,307
4,tile,0.9975404739379883,264,256,315,307
4,tile,0.9971303343772888,379,312,431,364
4,tile,0.9970747232437134,207,200,259,252
4,tile,0.996950089931488,321,198,372,250
1,board,0.9962435960769653,200,137,436,369
4,tile,0.9956978559494019,205,143,258,195
4,tile,0.9953108429908752,376,140,428,193
4,tile,0.9947180151939392,378,254,430,307
4,tile,0.9945401549339294,263,199,315,251
4,tile,0.9919527173042297,319,141,371,194
4,tile,0.991597592830658,263,142,315,195
4,tile,0.9904306530952454,377,198,429,250
2,button,0.2727549076080322,378,96,433,116
0,best_score_box,0.23877856135368347,400,55,434,81
3,score_box,0.2109801471233368,366,55,397,82
0,best_score_box,0.19781742990016937,367,55,399,81
