class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9985923171043396,205,254,261,310
4,tile,0.9974606037139893,207,200,259,251
4,tile,0.9967911839485168,321,198,372,251
4,tile,0.9967652559280396,263,199,315,251
1,board,0.9960422515869141,200,137,435,369
4,tile,0.9959332346916199,206,143,258,195
4,tile,0.9956121444702148,377,197,429,250
4,tile,0.9946550130844116,376,140,428,194
4,tile,0.991269588470459,319,141,371,194
4,tile,0.9908137917518616,263,142,314,194
4,tile,0.9715277552604675,373,255,427,307
4,tile,0.7715680599212646,317,256,369,307
4,tile,0.760618269443512,260,312,316,365
2,button,0.24409662187099457,378,96,433,116
3,score_box,0.21831093728542328,366,55,397,82
0,best_score_box,0.19986633956432343,400,55,434,81
0,best_score_box,0.1951373964548111,367,55,399,81
