class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9986357092857361,207,200,258,252
1,board,0.9983843564987183,201,137,435,368
4,tile,0.9983471632003784,321,256,372,307
4,tile,0.9977582693099976,205,143,257,195
4,tile,0.9971300959587097,320,198,372,251
4,tile,0.9966869950294495,263,199,315,251
4,tile,0.9966368675231934,377,140,428,194
4,tile,0.9939245581626892,378,197,429,250
4,tile,0.9930856227874756,319,141,371,194
4,tile,0.9929680228233337,262,142,314,195
4,tile,0.6417830586433411,264,256,315,307
2,button,0.22816479206085205,378,96,433,116
0,best_score_box,0.1938185840845108,400,54,434,81
3,score_box,0.1918822079896927,365,55,397,82
0,best_score_box,0.17729893326759338,366,55,399,81
