class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9993619322776794,207,256,259,308
1,board,0.9979926347732544,201,137,436,369
4,tile,0.99797123670578,379,312,431,364
4,tile,0.9976050853729248,321,198,372,251
4,tile,0.9975519776344299,263,199,315,251
4,tile,0.9972094893455505,205,143,257,195
4,tile,0.9963755011558533,377,140,428,193
4,tile,0.9953304529190063,378,254,429,307
4,tile,0.995169460773468,378,198,429,250
4,tile,0.9930376410484314,262,142,314,194
4,tile,0.9923276305198669,319,141,371,194
2,button,0.22912374138832092,378,95,433,116
0,best_score_box,0.21782447397708893,400,54,434,81
0,best_score_box,0.1999192237854004,366,55,399,82
3,score_box,0.1908281445503235,366,55,397,82
