class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9991938471794128,379,311,431,364
4,tile,0.9985719919204712,207,200,259,252
4,tile,0.9984523057937622,208,313,259,365
4,tile,0.9984197616577148,208,257,259,308
4,tile,0.9974984526634216,321,255,372,307
4,tile,0.9969969987869263,206,143,257,195
4,tile,0.996860146522522,264,255,316,308
1,board,0.9959970712661743,200,137,436,368
4,tile,0.9954308271408081,377,140,428,193
4,tile,0.9944309592247009,263,199,315,251
4,tile,0.9943331480026245,320,198,372,251
4,tile,0.9942179918289185,263,142,315,194
4,tile,0.9929230213165283,378,254,430,307
4,tile,0.9922553300857544,378,197,429,250
4,tile,0.9919771552085876,320,141,372,194
3,score_box,0.21212740242481232,365,55,397,81
2,button,0.21124520897865295,378,96,433,116
0,best_score_box,0.19090624153614044,366,55,399,81
0,best_score_box,0.17906944453716278,400,54,434,81
