class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9992786049842834,207,200,257,251
1,board,0.9987105131149292,201,137,435,369
4,tile,0.9984812140464783,377,255,429,307
4,tile,0.9984111785888672,320,199,372,251
4,tile,0.9980701804161072,263,200,315,251
4,tile,0.9971801042556763,262,143,313,195
4,tile,0.9966500401496887,376,141,428,194
4,tile,0.9966453909873962,377,198,428,250
4,tile,0.9926722049713135,318,142,370,195
2,button,0.29014065861701965,377,96,433,117
3,score_box,0.2141597419977188,366,55,396,82
0,best_score_box,0.17992831766605377,399,55,433,82
0,best_score_box,0.1686866134405136,366,55,398,82
