class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9996850490570068,202,138,435,369
4,tile,0.9994841814041138,264,256,315,307
4,tile,0.9994230270385742,205,143,257,195
4,tile,0.9993417859077454,378,312,430,364
4,tile,0.9982287287712097,377,255,429,307
4,tile,0.9975109100341797,377,141,428,194
4,tile,0.9970681071281433,319,142,371,195
4,tile,0.9967617392539978,262,142,314,195
4,tile,0.9965852499008179,377,198,428,250
2,button,0.2962062656879425,377,96,433,117
0,best_score_box,0.189157634973526,400,55,433,82
3,score_box,0.1890934258699417,366,55,397,82
0,best_score_box,0.15849865972995758,366,55,399,82
