class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9988778233528137,379,311,431,364
4,tile,0.9987683892250061,322,312,374,364
4,tile,0.9984855055809021,208,313,260,365
4,tile,0.9984369874000549,208,256,259,308
4,tile,0.9983982443809509,263,199,315,251
4,tile,0.998372495174408,264,256,316,308
4,tile,0.9981766939163208,206,199,259,251
4,tile,0.9980053305625916,378,197,429,250
4,tile,0.9969128370285034,265,313,316,365
4,tile,0.9964433312416077,320,141,371,194
1,board,0.9963931441307068,200,136,436,370
4,tile,0.9956965446472168,206,142,258,195
4,tile,0.9946305751800537,321,255,372,307
4,tile,0.9945334196090698,378,254,430,307
4,tile,0.9931043982505798,320,198,372,250
2,button,0.29902973771095276,377,96,434,116
0,best_score_box,0.23643511533737183,400,55,434,81
3,score_box,0.2237531542778015,365,55,397,82
0,best_score_box,0.212245374917984,366,55,399,81
