class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9945974349975586,207,54,450,349
0,login_button,0.989316999912262,234,245,425,279
6,username_input,0.9811186790466309,233,148,424,181
4,title_text,0.9788411259651184,297,94,357,120
2,password_input,0.9667306542396545,233,204,425,238
3,success_alert,0.8985179662704468,234,288,426,323
