class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9951723217964172,207,54,450,349
0,login_button,0.989324152469635,234,245,424,279
4,title_text,0.9792805314064026,297,95,357,120
6,username_input,0.9791204929351807,233,148,424,181
2,password_input,0.9698933959007263,233,204,425,237
3,success_alert,0.8997544646263123,234,288,426,323
