class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9996933937072754,200,137,435,369
4,tile,0.9994142055511475,208,313,259,365
4,tile,0.9992471933364868,207,200,258,252
4,tile,0.9991833567619324,207,257,259,308
4,tile,0.9989423155784607,205,143,257,195
4,tile,0.9988481998443604,263,199,315,251
4,tile,0.9961624145507812,319,142,371,195
4,tile,0.9944296479225159,262,142,314,195
2,button,0.383905827999115,377,96,434,117
3,score_box,0.22022245824337006,366,55,397,82
0,best_score_box,0.21616125106811523,400,55,434,82
0,best_score_box,0.19590067863464355,366,55,399,82
4,tile,0.10015401989221573,320,256,372,307
