class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9987781643867493,206,143,257,195
4,tile,0.9986701011657715,264,256,316,308
1,board,0.9983581900596619,201,137,435,369
4,tile,0.9981631636619568,209,258,258,308
4,tile,0.9980145692825317,264,200,315,251
4,tile,0.9976966977119446,320,199,372,251
4,tile,0.9974898099899292,207,200,258,252
4,tile,0.9959242343902588,376,141,428,194
4,tile,0.9954512715339661,319,141,371,194
4,tile,0.9946625828742981,378,198,428,250
4,tile,0.9944795370101929,262,142,314,195
2,button,0.22848372161388397,377,96,433,116
0,best_score_box,0.2007085084915161,400,55,434,82
0,best_score_box,0.1906869262456894,366,55,399,82
3,score_box,0.18710742890834808,366,55,397,82
